Județ,Localitate,Website,Email,Telefon
HUNEDOARA,BAITA,https://baita.ro/,prim.baita@yahoo.com,254683110
HUNEDOARA,BALSA,https://www.balsa.ro/,primaria.balsa@yahoo.com,254648001
HUNEDOARA,BANITA,https://banita.ro/,primariabanita@yahoo.com,254545681
HUNEDOARA,BARU,https://www.primariabaru.ro/,primariabaru@primariabaru.ro,254778003
HUNEDOARA,BATRANA,https://primaria-batrina.ro/,primariabatrana@gmail.com,0752348313; 0755811327
HUNEDOARA,BERIU,https://www.primariaberiu.ro/,primariaberiu@gmail.com,254246170
HUNEDOARA,BLAJENI,https://blajeni.ro/,primaria.blajeni@gmail.com,254682811
HUNEDOARA,BOSOROD,www.comunabosorod.ro,contact@comunabosorod.ro,254733050
HUNEDOARA,BRANISCA,https://www.primariabranisca.ro/,primar@primariabranisca.ro,254282060
HUNEDOARA,BRETEA ROMANA,https://www.bretea-romana.ro/,primar@bretea-romana.ro,254733356
HUNEDOARA,BUCES,https://www.buces.ro/,primariabuces@gmail.com,254684328
HUNEDOARA,BUCURESCI,https://www.primariabucuresci.ro/,primariabucuresci@yahoo.com,254684178
HUNEDOARA,BULZESTII DE SUS,http://www.primariabulzestiidesus.ro/,primar@primariabulzestiidesus.ro,723574424
HUNEDOARA,BUNILA,https://primariacomuneibunila.ro/bunila/,primaria_bunila@yahoo.com,254735401
HUNEDOARA,BURJUC,https://comuna-burjuc.ro/,burjucprimaria@yahoo.com,254268220
HUNEDOARA,CARJITI,https://primariacirjiti.ro/,primariacirjiti@yahoo.com,254220154
HUNEDOARA,CERBAL,http://www.primariacerbal.ro/,primariacerbal@yahoo.com,254735403
HUNEDOARA,CERTEJU DE SUS,http://www.certejudesus.ro/,primaria_certejudesus@yahoo.com,254648714
HUNEDOARA,CRISCIOR,http://www.comuna-criscior.ro/,prim.criscior@yahoo.com,0254/616366
HUNEDOARA,DENSUS,https://primariadensus.ro/,comunadensus@gmail.com,254775210
HUNEDOARA,DOBRA,https://www.dobrahd.ro/,primariadobra@yahoo.com,254283241
HUNEDOARA,GENERAL BERTHELOT,https://www.primariaberthelot.ro/,berthelot2004@yahoo.com,254770531
HUNEDOARA,GHELARI,https://primariaghelari.ro/,primaria@ghelari-primarie.ro,254735220
HUNEDOARA,GURASADA,http://www.comunagurasada.ro/,secretar@comunagurasada.ro,254648341
HUNEDOARA,HARAU,https://primariaharau.ro/harau/index.php/primariaharau/,primar@primariaharau.ro,254233201
HUNEDOARA,ILIA,https://primariailia.ro/ro/,primaria.ilia@yahoo.com,254282716
HUNEDOARA,LAPUGIU DE JOS,http://www.primarialapugiudejos.ro/,primar@primarialapugiudejos.ro,254281782
HUNEDOARA,LELESE,https://comunalelese.ro/,primarialelese@yahoo.com,0254735402; 0254738145
HUNEDOARA,LUNCA CERNII DE JOS,http://www.comuna-luncacerniidejos.ro/,primaria.luncacerniidejos@gmail.com,0254735404; 0254735404
HUNEDOARA,LUNCOIU DE JOS,http://www.luncoi.ro/primaria/primaria.php,primarialuncoiudejos@yahoo.com,254684821
HUNEDOARA,MARTINESTI,https://www.martinesti.ro/,primaria@martinesti.ro,254246310
HUNEDOARA,ORASTIOARA DE SUS,http://comuna-orastioaradesus.ro/,primariaorastioaradesus@yahoo.com,0254246650; 0254246622
HUNEDOARA,PESTISU MIC,http://primariapestisumic.ro/,pestisumic@primariapestisumic.ro,254735735
HUNEDOARA,PUI,https://www.primaria-pui.ro/,primariapui@yahoo.com,254779101
HUNEDOARA,RACHITOVA,http://www.primariarachitova.ro/,primariarachitova@gmail.com,254775409
HUNEDOARA,RAPOLTU MARE,https://www.rapolt.ro/,primariarapolt@yahoo.com,254264181
HUNEDOARA,RAU DE MORI,https://riu-de-mori.ro/,primariaraudemori@yahoo.com,254776046
HUNEDOARA,RIBITA,https://ribita.ro/,primariaribita@yahoo.com,254683791
HUNEDOARA,ROMOS,https://romos.ro/,office@romos.ro,254245620
HUNEDOARA,SALASU DE SUS,https://comuna-salasudesus.ro/,primariasalasuldesus@yahoo.com,0254779501; 0254779501
HUNEDOARA,SANTAMARIA-ORLEA,https://www.santamariaorlea.ro/,primariasintamariaorlea@yahoo.com,0254770630; 0254777310
HUNEDOARA,SARMIZEGETUSA,http://comuna-sarmizegetusa.ro/,primariasarmizegetusa@yahoo.com,0254776510; 0254776510
HUNEDOARA,SOIMUS,https://soimus.ro/,primariasoimus@gmail.com,254237350
HUNEDOARA,TELIUCU INFERIOR,http://www.comuna-teliucu-inferior.ro/,primariateliuc@gmail.com,254738105
HUNEDOARA,TOMESTI,https://primariatomestihd.ro/,primariatomesti.hd@gmail.com,254681889
HUNEDOARA,TOPLITA,https://toplita-hunedoara.ro/,primariatoplita@yahoo.com,0254735314; 0254735310
HUNEDOARA,TOTESTI,https://www.totesti.ro/,primaria.totesti@yahoo.com,254775640
HUNEDOARA,TURDAS,https://www.turdas.ro/,primariaturdas@yahoo.com,254244710
HUNEDOARA,VALISOARA,https://www.primariavalisoara.ro/,primaria.valisoara@yahoo.com,254265432
HUNEDOARA,VATA DE JOS,https://primariavatadejos.ro/,primariavata@gmail.com,254681054
HUNEDOARA,VETEL,https://primaria-vetel-hd.ro/,primaria_vetel@yahoo.com,254237733
HUNEDOARA,VORTA,https://primariavorta.ro/,office@primariavorta.ro,0254775810; 0788036368
HUNEDOARA,ZAM,https://www.comunazam.ro/,zamprimaria@gmail.com,254280642
IALOMITA,MUNICIPIUL SLOBOZIA,http://www.sloboziail.ro/,office@municipiulslobozia.ro,243213258
IALOMITA,MUNICIPIUL FETESTI,www.primariafetesti.ro,contact@primariafetesti.ro,243364410
IALOMITA,MUNICIPIUL URZICENI,http://www.primaria-urziceni.ro/,primaria@primaria-urziceni.ro,243254975
IALOMITA,ORAS AMARA,www.primaria-amara.ro,consiliullocalamara@yahoo.com,243266102
IALOMITA,ORAS CAZANESTI,www.primariacazanestiil.ro,primcazanesti@yahoo.com,243264010
IALOMITA,ORAS FIERBINTI-TARG,www.primariafierbinti.ro,primariafierbinti@yahoo.com,243280038
IALOMITA,ORAS TANDAREI,http://primaria-tandarei.ro/,primaria_tandarei@yahoo.com,243273529
IALOMITA,ADANCATA,http://www.adincata.ro/,primaria@adincata.ro,0243284373
IALOMITA,ALBESTI,http://www.primariaalbesti.ro/,albestiprimaria@yahoo.com,0243268002
IALOMITA,ALEXENI,www.primariaalexeni.ro,primar@primariaalexeni.ro,243249553
IALOMITA,ANDRASESTI,http://www.primaria-andrasesti.ro/,primaria.andrasesti.il@gmail.com,243267501
IALOMITA,ARMASESTI,www.comunaarmasesti.ro,prim_armasesti@yahoo.com,243288512
IALOMITA,AXINTELE,www.axintele.ro,primariaaxintele@yahoo.com,243317778
IALOMITA,BALACIU,http://www.balaciu.ro/,primaria@balaciu.ro,243261244
IALOMITA,BARBULESTI,http://www.barbulesti.ro/,primariabarbulesti@yahoo.com,243288500
IALOMITA,BARCANESTI,http://www.primariabarcanestiialomita.ro/,clbarcanesti@yahoo.com,243285000
IALOMITA,BORANESTI,http://www.primariaboranesti.ro/,primaria_boranesti@yahoo.com,371152664
IALOMITA,BORDUSANI,http://www.primariabordusani.ro/,primariabordusani@yahoo.ro,243311508
IALOMITA,BUCU,http://www.primariabucu.ro/,primaria_bucu@yahoo.com,243240535
IALOMITA,BUESTI,http://www.buesti.ro/,primariabuestiil@yahoo.com,243268288
IALOMITA,CIOCARLIA,http://primaria-ciocirlia.ro/,primciocarlia@yahoo.com,243256981
IALOMITA,CIOCHINA,http://www.primariaciochina.ro/,primar@primariaciochina.ro,0243265001
IALOMITA,CIULNITA,www.primariaciulnita.ro,primariaciulnita@yahoo.com,243218082
IALOMITA,COCORA,https://www.comunacocora.ro/,primariacocorail@yahoo.com,243247003
IALOMITA,COLELIA,https://colelia.judetulialomita.ro/,primariacolelia@yahoo.com,0243247505
IALOMITA,COSAMBESTI,http://www.primariacosimbesti.ro/,primaria.cosimbesti@yahoo.com,243218507
IALOMITA,COSERENI,http://www.primariacosereni.ro/,primariacosereni@yahoo.com,243318050
IALOMITA,DRAGOESTI,http://www.comunadragoesti.ro/,secretar@primariadragoesti.ro,243319648
IALOMITA,DRIDU,https://www.primariadridu.ro/,primaria.dridu@yahoo.com,243282941
IALOMITA,FACAENI,https://www.primariafacaeni.ro/,primarie@primariafacaeni.ro,243313330
IALOMITA,GARBOVI,http://www.garbovi.ro/,primgarbovi@yahoo.com,243259053
IALOMITA,GHEORGHE DOJA,http://www.gheorghedojail.ro/,primaria_gh_doja@yahoo.com,243262502
IALOMITA,GHEORGHE LAZAR,http://www.primariagheorghelazar.ro/,primariagheorghelazar@gmail.com,243241510
IALOMITA,GIURGENI,https://www.giurgeni.ro/,comunagiurgeni@gmail.com,243277010
IALOMITA,GRINDU,http://www.grindu.ro/,primgrindu@yahoo.com,243248001
IALOMITA,GRIVITA,http://www.primariagrivita.ro/,primariagrivita@yahoo.com,243243001
IALOMITA,GURA IALOMITEI,https://www.gura-ialomitei.ro/,primaria_guraialomitei@yahoo.com,243272825
IALOMITA,ION ROATA,http://www.primariaionroata.ro/,primaria_ionroata@yahoo.com,243269300
IALOMITA,JILAVELE,N/A,jilavele@yahoo.com,243288001
IALOMITA,MAIA,http://www.primariamaia.ro/,primariamaia@yahoo.com,243282163
IALOMITA,MANASIA,http://www.manasia.ro/,primmanasia@gmail.com,243255681
IALOMITA,MARCULESTI,http://primariamarculesti.ro/,primariamarculesti@yahoo.com,243279384
IALOMITA,MIHAIL KOGALNICEANU,http://www.primariamihailkogalniceanu.ro/,primariakogalniceanu[at]yahoo.com,243272074
IALOMITA,MILOSESTI,http://www.milosesti.ro/,primaria_milosesti@yahoo.com,243245277
IALOMITA,MOLDOVENI,http://www.primariamoldoveni.ro/,primariamoldoveniil@yahoo.com,243285523
IALOMITA,MOVILA,https://www.primariamovila.ro/,primariamovila@yahoo.com,243311002
IALOMITA,MOVILITA,http://www.primariamovilita.ro,primariamovilita@yahoo.com,243319162
IALOMITA,MUNTENI-BUZAU,https://www.primariamuntenibuzau.ro,primariamuntenibuzau@yahoo.com,243260001
IALOMITA,OGRADA,http://www.primariaograda.ro,primaria_ograda@yahoo.com,243279625
IALOMITA,PERIETI,http://primaria-perieti.ro,primariaperieti@yahoo.com,243239534
IALOMITA,PLATONESTI,http://www.platonesti.ro,primaria_platonesti@yahoo.com,243279120
IALOMITA,RADULESTI,http://www.primariaradulesti.ro,primaria.radulesti@yahoo.com,243282412
IALOMITA,REVIGA,http://www.primariareviga.ro,prim_reviga@yahoo.com,243246199
IALOMITA,ROSIORI,https://primariarosiori-il.ro/,consiliullocalrosiori@yahoo.com,0243319719
IALOMITA,SALCIOARA,http://www.primariasalcioara.ro/,primaria_salcioara@yahoo.com,0243317341; 0243317392
IALOMITA,SARATENI,http://www.primariasarateni.ro/,primaria_sarateni@yahoo.com,243263164
IALOMITA,SAVENI,http://www.comunasaveni.ro/,primariasaveni@yahoo.com,243278012
IALOMITA,SCANTEIA,http://primariascanteia.ro/,primariascinteia@yahoo.com,243242058
IALOMITA,SFANTU GHEORGHE,http://www.sfintugheorghe.ro/,primariasfghe@yahoo.ro,243262001
IALOMITA,SINESTI,http://www.primariasinestiil.ro/,primaria_sinesti_il@yahoo.com,243319506
IALOMITA,STELNICA,http://www.stelnica.ro/,primaria.stelnica@yahoo.com,243361785
IALOMITA,SUDITI,http://www.primariasuditi.ro/,primariasuditi@yahoo.com,243278502
IALOMITA,TRAIAN,http://www.primariatraian.ro/,primariacomuneitraian@yahoo.com,243244020
IALOMITA,VALEA CIORII,http://www.primariavaleaciorii.ro/,pvaleaciorii@yahoo.com,243277505
IALOMITA,VALEA MACRISULUI,http://www.valeamacrisului.ro/,valeamacrisului@yahoo.com,243248578
IALOMITA,VLADENI,http://www.primariavladeniil.ro/,primariavladeniil@gmail.com,243313631
IASI,MUNICIPIUL IASI,http://www.primaria-iasi.ro/,cabinet.primar@primaria-iasi.ro,232267582
IASI,MUNICIPIUL PASCANI,http://primariapascani.ro/primarie/,office@primariapascani.ro,232762300
IASI,ORAS HARLAU,https://www.primaria-hirlau.ro,primariahirlau@yahoo.com,232720412
IASI,ORAS PODU ILOAIEI,https://poduiloaiei.ro/,primar@poduiloaiei.ro,232740656
IASI,ORAS TARGU FRUMOS,http://primariatgfrumos.ro/,secretariat@primariatgfrumos.ro,232710906
IASI,ALEXANDRU I. CUZA,https://primariaicuza.ro,primaria_aicuza @yahoo.com,0232716537; 0232716563
IASI,ANDRIESENI,http://www.primariaandrieseni.ro/,andrieseniprimaria@yahoo.com,0232297488; 0232275880; 0752129905
IASI,ARONEANU,https://www.comunaaroneanu.ro/,primariaaroneanu@yahoo.com,232299255
IASI,BALS,http://primariacomuneibals.ro/,contact@primariacomuneibals.ro,232740067
IASI,BALTATI,http://www.primariabaltati.ro/,baltati@is.e-adm.ro,0232717249; 0232717247; 0232717340
IASI,BARNOVA,https://primariabarnova.ro/,contact@primariabarnova.ro,232294120
IASI,BELCESTI,https://primaria.belcesti.ro/,belcesti@is.e-adm.ro,232724100
IASI,BIVOLARI,http://comunabivolari.ro/,primariabivolari@yahoo.com,232298555
IASI,BRAESTI,https://primariabraesti.ro/,contact@primariabraesti.ro,232320300
IASI,BUTEA,http://primariabutea.ro/,primariacomunabutea@yahoo.com,232713020
IASI,CEPLENITA,https://primariaceplenita.ro/,primariaceplenita@yahoo.com,232730110
IASI,CIOHORANI,http://www.comunaciohorani.ro/,primaria_ciohorani@yahoo.com,232765534
IASI,CIORTESTI,https://www.primariaciortesti.ro/,primaria.ciortesti@yahoo.com,232320800
IASI,CIUREA,https://www.comunaciurea.ro/,primariaciurea@yahoo.com,232296260
IASI,COARNELE CAPREI,https://coarnelecaprei.ro/,primar@coarnelecaprei.ro,232724111
IASI,COMARNA,https://www.primariacomarna.ro/,comarnaiasi@yahoo.com,232238900
IASI,COSTESTI,http://www.primariacomuneicostesti.ro/,ad.primariacostesti@gmail.com,232722106
IASI,COSTULENI,https://www.comunacostuleni.ro/,primariacostuleni@yahoo.com,232291600
IASI,COTNARI,http://www.primaria-cotnari.ro/contact.html,primaria_cotnari@yahoo.com,232730290
IASI,COZMESTI,https://www.comunacozmesti.ro/,clcozmesti@yahoo.com,0232413444; 0232413551
IASI,CRISTESTI,https://www.comunacristesti.ro/,primaria.cristesti.iasi@gmail.com,0232716293; 0232716174; 0232716170
IASI,CUCUTENI,http://primariacucuteni.ro/,primar@primariacucuteni.ro,0232717007; 0788035523
IASI,DAGATA,http://www.primariadagita.ro/,primariadagata@yahoo.com,232325511
IASI,DELENI,https://comunadeleni.com/,primaria@comunadeleni.ro,0232732070; 0232732040
IASI,DOBROVAT,https://www.comunadobrovat.ro/,primariadobrovat@yahoo.com,232321207
IASI,DOLHESTI,https://www.dolhesti-iasi.ro/,primariadolhesti@yahoo.com,232321800
IASI,DRAGUSENI,https://www.comunadraguseni.ro/,primaria_drag@yahoo.com,232256620
IASI,DUMESTI,http://www.comunadumesti.ro/,primariadumesti@yahoo.com,232322020
IASI,ERBICENI,http://primariaerbiceni.ro/,erbiceniprimaria@yahoo.com,232322370
IASI,FANTANELE,http://comunafantaneleiasi.ro/,primariafantaneleiasi@yahoo.com,0232413654; 0760245528; 0760245520
IASI,FOCURI,https://comunafocuri.ro/,contact@comunafocuri.ro,0232413620; 0232413880; 0232413717; 0740161580; 0752193121
IASI,GOLAIESTI,N/A,primariagolaesti@yahoo.com,232236614
IASI,GORBAN,http://primariagorban.ro/,primariagorban@yahoo.com,0232292900; 0754077643
IASI,GRAJDURI,http://www.primariagrajduri.ro/,primar@primariagrajduri.ro,232228286
IASI,GROPNITA,https://www.comuna-gropnita-iasi.ro/,primariagropnita@gmail.com,0232414124; 0232414222
IASI,GROZESTI,https://www.comunagrozesti.ro/,p_grozesti@yahoo.com,0232220743; 0232291800
IASI,HALAUCESTI,https://www.primariahalaucesti.ro/,contact@primariahalaucesti.ro,0232717500; 0232717056
IASI,HARMANESTI,https://primaria-harmanesti.ro/,harmanesti@is.e-adm.ro,232722000
IASI,HELESTENI,http://www.comunahelesteni.ro/,contact@comunahelesteni.ro,0232716768; 0232716770
IASI,HOLBOCA,https://www.comunaholboca.ro/,contact@comunaholboca.ro,0232298270; 0232298499
IASI,HORLESTI,https://primariahorlesti.ro/,primariahorlesti@yahoo.com,232413200
IASI,ION NECULCE,https://primaria-ionneculce.ro/,office@primaria-ionneculce.ro,0232710880; 0232710780
IASI,IPATELE,https://www.comunaipatele.ro/,ipateleprimaria@yahoo.com,232228855
IASI,LESPEZI,https://www.primarialespezi.ro/,contact@primarialespezi.ro,0232732975; 0232715454; 0232715464
IASI,LETCANI,http://comunaletcani.ro/,primaria.letcani@yahoo.ro,232296770
IASI,LUNGANI,http://comunalungani.ro/,contact@comunalungani.ro,0232322975; 0232322957
IASI,MADARJAC,http://www.comunamadarjac.ro/,primaria.madarjac@yahoo.com,232724921
IASI,MIRCESTI,https://www.mircesti.ro/,primaria.mircesti@yahoo.com,232713250
IASI,MIRONEASA,http://www.primariamironeasa.ro/,contact@primariamironeasa.ro,0232228600; 0232228652
IASI,MIROSLAVA,https://www.primariamiroslava.ro/,secretariat@primariamiroslava.ro,0232295680; 0232424444
IASI,MIROSLOVESTI,https://comunamiroslovesti.ro/,contact@comunamiroslovesti.ro,0232713600; 0232713535; 0733004411
IASI,MOGOSESTI,https://www.mogosesti-primaria.ro/,contact@mogosesti-primaria.ro,0232294411; 0232294414
IASI,MOGOSESTI-SIRET,https://www.mogosesti-siret.ro/,primaria@mogosesti-siret.ro,0232713900; 0232713959; 0232713958
IASI,MOSNA,http://www.mosnaiasi.ro/,primariemosna@yahoo.com,0232250796; 0232292600; 0785271236
IASI,MOTCA,https://comunamotca.ro/,comuna_motca@yahoo.com,0232715777; 0232715050; 0232716135
IASI,MOVILENI,http://www.primariamovileni.ro/,contact@primariamovileni.ro,0232297777; 0232297878
IASI,OTELENI,http://primariaoteleni.ro/,primariaoteleni@gmail.com,0232718027; 0232718245; 0232718246
IASI,PLUGARI,http://comunaplugari.ro/,primaria_plugari@yahoo.com,0232238016; 0232238006; 0232238004; 0784265764
IASI,POPESTI,http://www.primariapopestiiasi.ro/,primariapopesti@gmail.com,0232323400; 0232323415; 0232323418; 0760259360
IASI,POPRICANI,https://primariapopricani.ro/,contact@primariapopricani.ro,0232708104; 0232228878
IASI,PRISACANI,https://uat-prisacani.ro/,prisacani@is.e-adm.ro,0232295858; 0232295999; 0752192533
IASI,PROBOTA,http://primariaprobota.ro/,primariaprobota@primariaprobota.ro,0232297572; 0232297571
IASI,RACHITENI,https://primariarachiteni.ro/,contact@primariarachiteni.ro,0232740056; 0232765873; 0762242961
IASI,RADUCANENI,http://comunaraducaneni.ro/,primariaraducaneni@yahoo.com,0232292438; 0232292430
IASI,REDIU,https://www.primariarediu.ro/,primariarediu.iasi@yahoo.com,0232254040; 0232253849
IASI,ROMANESTI,https://www.comuna-romanesti.ro/,primariaromanesti@yahoo.com,0232323800; 0232323871; 0746198544
IASI,ROSCANI,http://www.primariaroscani.ro/,primariaroscani@yahoo.com,0232257058; 0232290060
IASI,RUGINOASA,http://primaria-ruginoasa.ro/,ruginoasaprimaria@yahoo.com,0232734361; 0232734300
IASI,SCANTEIA,http://www.primariascinteia.ro/,primar@primariascinteia.ro,0232229260;  0232229399
IASI,SCHEIA,https://www.scheia.ro/,contact@scheia.ro,0232229030; 0232229020
IASI,SCHITU DUCA,http://www.primariaschituduca.ro/,primaria_schituduca@yahoo.com,232324306
IASI,SCOBINTI,http://www.primariascobinti.ro/,primaria_scobinti@yahoo.com,0232720310; 0232760620
IASI,SINESTI,https://www.primariasinesti.ro/,sinestiprimaria@yahoo.com,232325100
IASI,SIPOTE,http://www.primariasipote.ro/,primariasipote@yahoo.com,0232238320; 0232238333
IASI,SIRETEL,N/A,primaria-siretel@siretel.ro,0232732251; 0232732254
IASI,STOLNICENI-PRAJESCU,https://www.stolniceni.ro/,primarie@stolniceni.ro,0232767133; 0232711350; 0232716964
IASI,STRUNGA,http://primaria-strunga.ro/,primaria_strunga@yahoo.com,0232714301; 0232714133; 0232714440; 0232714134; 0232714260; 0767803872
IASI,TANSA,http://www.primariatansa.ro/,cltansa@yahoo.com,0232325170; 0232325171
IASI,TATARUSI,https://www.tatarusi.ro/,primaria_tatarusi@yahoo.com,0232722828; 0232714500; 0786189544; 0762247974
IASI,TIBANA,https://www.primariatibana.ro/,comunatibana2016@gmail.com,0232325900; 0232326090; 0232325777
IASI,TIBANESTI,https://www.primariatibanesti.ro/,contact@primariatibanesti.ro,0232326400; 0232326401; 0232326269; 0232326618
IASI,TIGANASI,https://www.primariatiganasi.ro/,contact@primariatiganasi.ro,0232299072; 0232299070
IASI,TODIRESTI,http://www.primariatodiresti.ro/,contact@primariatodiresti.ro,0232733000; 0232733111
IASI,TOMESTI,https://www.comuna-tomesti.ro/,primaria_comunei_tomesti@yahoo.co.uk,0232290434; 0232290422
IASI,TRIFESTI,http://primariatrifestiiasi.ro/,primaria_trifesti@yahoo.com,232298033
IASI,TUTORA,http://www.primariatutora.ro/,contact@comunatutora.ro,0232298800; 0232298811; 0232298800
IASI,UNGHENI,http://www.comunaungheni.ro/,primariaungheniiasi@yahoo.com,232295333
IASI,VALEA LUPULUI,http://comuna-valealupului.ro/,primaria_valealupului@yahoo.com,232272591
IASI,VALEA SEACA,www.valeaseaca.ro,contact@valeaseaca.ro,232714949
IASI,VANATORI,https://primariavanatori.ro/,primariavictoria@yahoo.com,232715003
IASI,VICTORIA,https://newsite.comunavictoria.ro/,primariavictoria@yahoo.com,232295120
IASI,VLADENI,N/A,primariavladeniiasi@yahoo.com,232299690
IASI,VOINESTI,https://www.primariavoinesti-iasi.ro/,primariavoinesti@yahoo.com,232294755
ILFOV,ORAS BRAGADIRU,https://www.primariaorasbragadiru.ro/,registratura@primariaorasbragadiru.ro,214480795
ILFOV,ORAS BUFTEA,http://www.primariabuftea.ro/,contact@primariabuftea.ro,318241231
ILFOV,ORAS CHITILA,http://www.primariachitila.ro/,primar@primariachitila.ro,214363709
ILFOV,ORAS MAGURELE,https://primariamagurele.ro/,office@primariamagurele.ro,214574098
ILFOV,ORAS OTOPENI,https://www.otopeniro.ro/,secretariat@otopeniro.ro,213520033
ILFOV,ORAS PANTELIMON,http://www.primariapantelimon.ro/,secretariat@primariapantelimon.ro,213502442
ILFOV,ORAS POPESTI LEORDENI,https://xn--primria-popeti-leordeni-7tc270e.ro/,relatiipublice@ppl.ro,374408820
ILFOV,ORAS VOLUNTARI,http://www.primaria-voluntari.ro/,primaria-voluntari@primaria-voluntari.ro,314036110
ILFOV,1 DECEMBRIE,http://primaria1decembrie.ro/,primaria1decembrie@yahoo.com,213691315
ILFOV,AFUMATI,https://www.primariaafumati.ro/,secretariat@primariaafumati.ro,213529424
ILFOV,BALOTESTI,http://primariabalotesti.ro/,sediu@pblt.ro,213511092
ILFOV,BERCENI,https://www.primariaberceni.ro/,registratura@primariaberceni.ro,213651968
ILFOV,BRANESTI,https://www.primaria-branesti.ro/,contact@primaria-branesti.ro,213150983
ILFOV,CERNICA,http://www.cernica.ro/,office@cernica.ro,212555508
ILFOV,CHIAJNA,https://www.primariachiajna.ro/,registratura@primariachiajna.ro,214361122
ILFOV,CIOLPANI,https://www.primariaciolpani.ro/,office@primariaciolpani.ro,212668045
ILFOV,CIOROGARLA,https://primariaciorogarla.ro/,contact@primariaciorogarla.ro,213131590
ILFOV,CLINCENI,https://primaria-clinceni.ro/,primariaclinceni@yahoo.com,213694041
ILFOV,COPACENI,https://primariacopaceniilfov.ro/,contact@primariacopaceniilfov.ro,214687174
ILFOV,CORBEANCA,http://www.primariacorbeanca.ro/,primarie@primariacorbeanca.ro,212666031
ILFOV,CORNETU,http://primariacornetu.ro/,primaria@primariacornetu.ro,214689220
ILFOV,DARASTI-ILFOV,N/A,primaria_darasti_ilfov@yahoo.com,213692020
ILFOV,DASCALU,https://comunadascalu.ro/,contact@comunadascalu.ro,212673188
ILFOV,DOBROESTI,https://www.primariadobroesti.ro/,N/A,212553320
ILFOV,DOMNESTI,https://primariadomnesti.ro/,primariadomnestiif@primariadomnesti.ro,213515256
ILFOV,DRAGOMIRESTI-VALE,https://primariadragomirestivale.ro/,contact@primariadragomirestivale.ro,214936203
ILFOV,GANEASA,http://primariaganeasailfov.ro/,primaria_ganeasa@yahoo.com,213513060
ILFOV,GLINA,https://primaria-glina.ro/,primariaglina@yahoo.com,214671214
ILFOV,GRADISTEA,https://comunagradisteaif.ro/,primariagradisteaif@yahoo.com,212662760
ILFOV,GRUIU,https://www.primariagruiu.ro/,contact@primariagruiu.ro,213508008
ILFOV,JILAVA,http://primariajilava.ro/,primariajilava@primariajilava.ro,214570115
ILFOV,MOARA VLASIEI,https://www.primariamoara-vlasiei.ro/,registratura@primariamoara-vlasiei.ro,212672135
ILFOV,MOGOSOAIA,https://primaria.mogosoaia.ro/,primaria@mogosoaia.ro,213516692
ILFOV,NUCI,https://primarianuciilfov.ro/,contact@primarianuciilfov.ro,212696010
ILFOV,PERIS,http://www.primaria-peris.ro/,secretariat-peris@primaria-peris.ro,212670210
ILFOV,PETRACHIOAIA,https://primaria-petrachioaia.ro/,primaria_petrachioaia@yahoo.com,213617444
ILFOV,SNAGOV,https://www.primaria-snagov.ro/,primaria_snagov@yahoo.com,213510642
ILFOV,STEFANESTII DE JOS,https://primariastefanesti.ro/,office@primariastefanesti.ro,213613529
ILFOV,TUNARI,https://www.primaria-tunari.ro/,contact@primaria-tunari.ro,212675310
ILFOV,VIDRA,http://www.primaria-vidra.ro/,secretariat@primaria-vidra.ro,213612265
MARAMURES,MUNICIPIUL BAIA MARE,https://www.baiamare.ro/ro/,primar@baiamare.ro,262211001
MARAMURES,MUNICIPIUL SIGHETU MARMATIEI,http://www.primaria-sighet.ro,primaria@primariasighet.ro,262311300
MARAMURES,ORAS BAIA SPRIE,www.baiasprie.ro,primaria@baiasprie.ro,262262303
MARAMURES,ORAS BORSA,www.primariaborsamm.ro,primariaborsamm@yahoo.com,262342322
MARAMURES,ORAS CAVNIC,www.cavnic.ro,cavnic@ymail.com,262295046
MARAMURES,ORAS DRAGOMIRESTI,http://www.dragomiresti-maramures.ro/,primaria.dragomiresti@yahoo.com,262337007
MARAMURES,ORAS SALISTEA DE SUS,https://salisteadesus.ro/,primariasalistea@yahoo.com,262338007
MARAMURES,ORAS SEINI,www.seini.ro,primariaseini@yahoo.com,262491090
MARAMURES,ORAS SOMCUTA MARE,www.somcutamare.ro,primariasomcutamare@gmail.com,262280055
MARAMURES,ORAS TARGU LAPUS,www.primariatargulapus.ro,primaria_tgl@yahoo.com,262384465
MARAMURES,ORAS TAUTII-MAGHERAUS,www.tautiimagheraus.ro,primaria@tautiimagheraus.ro,262293048
MARAMURES,ORAS ULMENI,http://www.primariaulmenimm.ro,primariaorasulmeni@yahoo.com,262264001
MARAMURES,ORAS VISEU DE SUS,https://www.viseudesus.ro/,primariaviseu@yahoo.com,262352880
MARAMURES,ARDUSAT,https://www.comuna-ardusat.ro/,primaria@comuna-ardusat.ro,262265241
MARAMURES,ARINIS,https://comunaarinis.ro/index.php/contact,primaria@comunaarinis.ro,262265406
MARAMURES,ASUAJU DE SUS,https://www.comunaasuajudesus.ro/index.php/ro/,primaria.asuaj@yahoo.com,262267601
MARAMURES,BAITA DE SUB CODRU,https://www.baitadesubcodru.ro/,primaria_baita@yahoo.com,262268487
MARAMURES,BAIUT,https://www.comunabaiut.ro/ari2_364-contact.html,primariabaiut@yahoo.com,262380012
MARAMURES,BARSANA,http://barsana.clickglobal.ro/,primariabarsana@maramures.ro,262331068
MARAMURES,BASESTI,https://www.basestimm.ro/,primaria_basesti@yahoo.com,262268509
